#K-Path             Spin-Up       Spin-Down
#Band-index    1
  0.981        6.2280        5.9941
  1.004        6.2560        6.0205
#Band-index  108
  1.004        6.2702        6.1011
  0.981        6.2361        6.0864
  0.959        6.2282        6.0397
  0.937        6.2037        5.9705
  0.914        6.1162        5.8927
  0.892        6.1014        5.8471
  0.870        6.1019        5.8403
  0.847        6.0588        5.7632
  0.825        6.0442        5.8874
  0.803        6.1459        5.9653
  0.780        6.1723        6.0329
  0.758        6.2204        5.9942
  0.736        6.3370        6.0189
  0.713        6.3484        5.9730
  0.691        6.2909        5.9587
  0.669        6.2694        5.9660
  0.646        6.2093        5.9770
  0.624        6.1594        5.9219
  0.602        6.3080        6.0603
  0.579        6.3997        6.0722
  0.579        6.3997        6.0722
  0.568        6.3797        6.0676
  0.557        6.3406        6.0504
  0.546        6.3019        6.0197
  0.535        6.2650        5.9831
  0.524        6.2455        5.9583
  0.513        6.2573        6.0547
  0.501        6.2569        6.0487
  0.490        6.2525        6.0322
  0.479        6.2651        6.0220
  0.468        6.2550        6.0202
  0.457        6.2513        6.0258
  0.446        6.2362        6.0388
  0.434        6.2338        6.0622
  0.423        6.2576        6.0731
  0.412        6.2915        6.0427
  0.401        6.3295        6.0013
  0.390        6.3566        5.9595
  0.379        6.3377        5.9218
  0.367        6.3157        5.9080
  0.367        6.3157        5.9080
  0.348        6.3433        5.9980
  0.329        6.2915        6.0702
  0.309        6.1993        6.0576
  0.290        6.1087        5.9692
  0.271        6.0295        5.8891
  0.251        6.0152        5.8298
  0.232        6.0296        5.8110
  0.213        6.0485        5.7736
  0.193        6.0620        5.7659
  0.174        6.0955        5.7904
  0.155        6.1231        5.8461
  0.135        6.1531        5.8853
  0.116        6.1846        5.9215
  0.097        6.2146        5.9595
  0.077        6.2219        5.9992
  0.058        6.2134        6.0347
  0.039        6.2400        6.0663
  0.019        6.2420        6.0911
  0.000        6.2702        6.1011
#Band-index  109
  0.000        6.3344        6.1011
  0.019        6.2949        6.1101
  0.039        6.2447        6.0897
  0.058        6.2187        6.0609
  0.077        6.2396        6.0048
  0.097        6.2371        5.9737
  0.116        6.2140        5.9544
  0.135        6.1996        5.8882
  0.155        6.1708        5.8479
  0.174        6.1128        5.8964
  0.193        6.0707        5.8478
  0.213        6.1215        5.8215
  0.232        6.2095        5.8436
  0.251        6.2526        5.9472
  0.271        6.2864        6.0132
  0.290        6.3200        6.0613
  0.309        6.3525        6.1134
  0.329        6.3589        6.1020
  0.348        6.3772        6.0106
  0.367        6.3233        5.9124
  0.367        6.3233        5.9124
  0.379        6.3573        5.9616
  0.390        6.3985        6.0137
  0.401        6.3679        6.0648
  0.412        6.3295        6.1012
  0.423        6.2964        6.0888
  0.434        6.2713        6.0695
  0.446        6.2562        6.0476
  0.457        6.2636        6.0290
  0.468        6.2896        6.0252
  0.479        6.3118        6.0336
  0.490        6.2806        6.0464
  0.501        6.2994        6.0627
  0.513        6.3217        6.0701
  0.524        6.3467        6.0945
  0.535        6.3738        6.1122
  0.546        6.4020        6.1165
  0.557        6.4106        6.1292
  0.568        6.4103        6.1534
  0.579        6.4285        6.1852
  0.579        6.4285        6.1852
  0.602        6.3857        6.0718
  0.624        6.3600        6.0326
  0.646        6.3307        6.0033
  0.669        6.3136        6.0646
  0.691        6.3717        6.0319
  0.713        6.3755        6.0215
  0.736        6.3472        6.0395
  0.758        6.2665        6.0831
  0.780        6.1774        6.0560
  0.803        6.1632        6.0176
  0.825        6.1476        5.9047
  0.847        6.1357        5.8699
  0.870        6.1946        5.8534
  0.892        6.3055        5.9766
  0.914        6.3295        6.0263
  0.937        6.2771        6.0006
  0.959        6.2828        6.0696
  0.981        6.2684        6.1131
  1.004        6.3344        6.1011
#Band-index  110
  1.004        6.3350        6.2388
  0.981        6.3543        6.1503
  0.959        6.2947        6.1053
  0.937        6.3439        6.1483
  0.914        6.3337        6.1464
  0.892        6.3100        6.1688
  0.870        6.2858        6.1989
  0.847        6.2572        6.1918
  0.825        6.2247        6.1420
  0.803        6.1932        6.0888
  0.780        6.2532        6.1341
  0.758        6.3305        6.1192
  0.736        6.3833        6.1013
  0.713        6.4440        6.0327
  0.691        6.3792        6.0962
  0.669        6.4097        6.1058
  0.646        6.4577        6.1097
  0.624        6.5124        6.1629
  0.602        6.5129        6.2250
  0.579        6.4289        6.1857
  0.579        6.4289        6.1857
  0.568        6.4449        6.1984
  0.557        6.4286        6.1795
  0.546        6.4109        6.1511
  0.535        6.4098        6.1219
  0.524        6.3977        6.1097
  0.513        6.3730        6.0837
  0.501        6.3505        6.1522
  0.490        6.3313        6.2228
  0.479        6.3499        6.2784
  0.468        6.4465        6.2668
  0.457        6.5123        6.2366
  0.446        6.4838        6.2010
  0.434        6.4607        6.1662
  0.423        6.4417        6.1529
  0.412        6.4249        6.1408
  0.401        6.4081        6.1334
  0.390        6.3998        6.1319
  0.379        6.4258        6.1301
  0.367        6.4452        6.1294
  0.367        6.4452        6.1294
  0.348        6.4099        6.1167
  0.329        6.4048        6.1371
  0.309        6.4983        6.1464
  0.290        6.5440        6.2291
  0.271        6.5257        6.1460
  0.251        6.4111        6.0515
  0.232        6.2973        6.0032
  0.213        6.2352        5.9788
  0.193        6.1966        5.9645
  0.174        6.1767        5.9273
  0.155        6.1947        5.9760
  0.135        6.2554        5.9871
  0.116        6.3055        5.9936
  0.097        6.2804        6.0204
  0.077        6.2687        6.0625
  0.058        6.3082        6.1076
  0.039        6.2699        6.1134
  0.019        6.3141        6.1622
  0.000        6.3350        6.2388
#Band-index  111
  0.000        6.3968        6.3042
  0.019        6.3806        6.2642
  0.039        6.3458        6.1905
  0.058        6.3085        6.1175
  0.077        6.2786        6.0638
  0.097        6.2915        6.0469
  0.116        6.3402        6.0637
  0.135        6.3821        6.0605
  0.155        6.2925        5.9787
  0.174        6.1979        5.9769
  0.193        6.2106        6.0606
  0.213        6.3242        6.1806
  0.232        6.4556        6.2984
  0.251        6.5421        6.3829
  0.271        6.5602        6.3497
  0.290        6.6334        6.2977
  0.309        6.5635        6.2134
  0.329        6.4943        6.1531
  0.348        6.4265        6.2484
  0.367        6.4659        6.2922
  0.367        6.4659        6.2922
  0.379        6.4582        6.2804
  0.390        6.4207        6.2498
  0.401        6.4612        6.2122
  0.412        6.5109        6.1761
  0.423        6.5556        6.1826
  0.434        6.5872        6.2118
  0.446        6.6049        6.2352
  0.457        6.5429        6.2643
  0.468        6.5467        6.2950
  0.479        6.5869        6.2899
  0.490        6.5824        6.2492
  0.501        6.5233        6.1718
  0.513        6.4783        6.1354
  0.524        6.4577        6.1189
  0.535        6.4748        6.1466
  0.546        6.5182        6.1873
  0.557        6.5708        6.2333
  0.568        6.5853        6.2820
  0.579        6.5685        6.2919
  0.579        6.5685        6.2919
  0.602        6.5656        6.2320
  0.624        6.5594        6.2178
  0.646        6.5330        6.1817
  0.669        6.4994        6.1418
  0.691        6.4895        6.1630
  0.713        6.4693        6.1208
  0.736        6.4472        6.1106
  0.758        6.3773        6.1537
  0.780        6.2884        6.1540
  0.803        6.2431        6.1685
  0.825        6.2582        6.1944
  0.847        6.2810        6.2042
  0.870        6.3042        6.2282
  0.892        6.3319        6.2214
  0.914        6.3472        6.2242
  0.937        6.3470        6.1622
  0.959        6.3548        6.1420
  0.981        6.3688        6.2241
  1.004        6.3968        6.3042
#Band-index  112
  1.004        6.3972        6.3049
  0.981        6.3703        6.2785
  0.959        6.3561        6.2441
  0.937        6.3803        6.2355
  0.914        6.4361        6.2526
  0.892        6.4679        6.2362
  0.870        6.4705        6.2673
  0.847        6.4857        6.2678
  0.825        6.5042        6.2470
  0.803        6.4729        6.2052
  0.780        6.4190        6.1629
  0.758        6.4286        6.1831
  0.736        6.4798        6.1329
  0.713        6.5224        6.2158
  0.691        6.5912        6.2577
  0.669        6.6895        6.2886
  0.646        6.7103        6.3780
  0.624        6.6698        6.3884
  0.602        6.6616        6.3469
  0.579        6.6724        6.3263
  0.579        6.6724        6.3263
  0.568        6.6259        6.2892
  0.557        6.6253        6.3021
  0.546        6.6608        6.3171
  0.535        6.6742        6.3269
  0.524        6.6715        6.3299
  0.513        6.6639        6.3271
  0.501        6.6547        6.3195
  0.490        6.6320        6.3077
  0.479        6.6360        6.3463
  0.468        6.6266        6.3417
  0.457        6.6169        6.3354
  0.446        6.6391        6.2901
  0.434        6.6525        6.2382
  0.423        6.6019        6.2007
  0.412        6.5538        6.1996
  0.401        6.5121        6.2206
  0.390        6.4817        6.2566
  0.379        6.4661        6.2988
  0.367        6.4954        6.3349
  0.367        6.4954        6.3349
  0.348        6.4632        6.2663
  0.329        6.5353        6.2039
  0.309        6.6298        6.2815
  0.290        6.6519        6.3253
  0.271        6.6909        6.4397
  0.251        6.5903        6.4562
  0.232        6.5347        6.4310
  0.213        6.5246        6.3782
  0.193        6.5151        6.3126
  0.174        6.5063        6.2451
  0.155        6.4774        6.1824
  0.135        6.4407        6.1352
  0.116        6.4410        6.1333
  0.097        6.4736        6.1908
  0.077        6.4394        6.2042
  0.058        6.3483        6.1485
  0.039        6.3537        6.1975
  0.019        6.3867        6.2789
  0.000        6.3972        6.3049
#Band-index  113
  0.000        6.4238        6.3277
  0.019        6.4145        6.2948
  0.039        6.4553        6.2626
  0.058        6.4672        6.2663
  0.077        6.4726        6.2778
  0.097        6.4893        6.3247
  0.116        6.4861        6.2378
  0.135        6.4542        6.1712
  0.155        6.4977        6.2014
  0.174        6.5462        6.2606
  0.193        6.6199        6.3282
  0.213        6.6968        6.4005
  0.232        6.7594        6.4757
  0.251        6.7525        6.5296
  0.271        6.7373        6.4580
  0.290        6.7161        6.3945
  0.309        6.6473        6.3986
  0.329        6.6085        6.3662
  0.348        6.5860        6.3344
  0.367        6.5175        6.3570
  0.367        6.5175        6.3570
  0.379        6.5439        6.3526
  0.390        6.5873        6.3455
  0.401        6.6152        6.3456
  0.412        6.6230        6.3496
  0.423        6.6379        6.3565
  0.434        6.6675        6.3668
  0.446        6.7004        6.3816
  0.457        6.7375        6.4026
  0.468        6.7180        6.4297
  0.479        6.6491        6.3470
  0.490        6.6453        6.3848
  0.501        6.6805        6.4229
  0.513        6.7309        6.4499
  0.524        6.7783        6.4524
  0.535        6.7598        6.4357
  0.546        6.7345        6.4128
  0.557        6.7234        6.3895
  0.568        6.7035        6.3688
  0.579        6.6725        6.3265
  0.579        6.6725        6.3265
  0.602        6.6618        6.3766
  0.624        6.7227        6.4534
  0.646        6.7733        6.5058
  0.669        6.7670        6.4716
  0.691        6.6718        6.3580
  0.713        6.5657        6.3847
  0.736        6.5586        6.2944
  0.758        6.5030        6.2681
  0.780        6.5228        6.1990
  0.803        6.5200        6.2311
  0.825        6.5304        6.2518
  0.847        6.5371        6.2738
  0.870        6.5135        6.2731
  0.892        6.4919        6.2815
  0.914        6.4655        6.2657
  0.937        6.4158        6.3253
  0.959        6.4077        6.3353
  0.981        6.4017        6.3371
  1.004        6.4239        6.3277
#Band-index  114
  1.004        6.4246        6.3288
  0.981        6.4569        6.3382
  0.959        6.4625        6.3466
  0.937        6.4707        6.3373
  0.914        6.5037        6.3153
  0.892        6.5276        6.3146
  0.870        6.5539        6.3101
  0.847        6.5750        6.3346
  0.825        6.5709        6.3357
  0.803        6.6006        6.3606
  0.780        6.6355        6.3943
  0.758        6.6743        6.2883
  0.736        6.5734        6.4012
  0.713        6.6086        6.3994
  0.691        6.7090        6.4552
  0.669        6.8038        6.5033
  0.646        6.8329        6.5392
  0.624        6.7408        6.4688
  0.602        6.7231        6.4065
  0.579        6.7128        6.3566
  0.579        6.7128        6.3566
  0.568        6.7246        6.3820
  0.557        6.7446        6.4446
  0.546        6.7670        6.4806
  0.535        6.7881        6.5001
  0.524        6.7972        6.5222
  0.513        6.8381        6.5488
  0.501        6.8740        6.5607
  0.490        6.8478        6.5130
  0.479        6.8097        6.4693
  0.468        6.7733        6.4439
  0.457        6.7636        6.4583
  0.446        6.7125        6.5130
  0.434        6.6909        6.5621
  0.423        6.6668        6.5641
  0.412        6.6462        6.5308
  0.401        6.6239        6.4877
  0.390        6.6052        6.4414
  0.379        6.5573        6.3945
  0.367        6.5183        6.3637
  0.367        6.5183        6.3637
  0.348        6.5917        6.4528
  0.329        6.6697        6.5251
  0.309        6.7058        6.4365
  0.290        6.7620        6.4857
  0.271        6.8209        6.5234
  0.251        6.8295        6.5405
  0.232        6.7763        6.5299
  0.213        6.7339        6.4952
  0.193        6.6562        6.4604
  0.174        6.5817        6.4310
  0.155        6.5135        6.4045
  0.135        6.4920        6.3797
  0.116        6.5401        6.3567
  0.097        6.5781        6.3394
  0.077        6.5325        6.3584
  0.058        6.5015        6.4126
  0.039        6.4766        6.3672
  0.019        6.4521        6.3348
  0.000        6.4245        6.3288
#Band-index  115
  0.000        6.4568        6.3935
  0.019        6.4735        6.3931
  0.039        6.4778        6.4448
  0.058        6.5039        6.4410
  0.077        6.5376        6.4566
  0.097        6.5820        6.3469
  0.116        6.6287        6.4227
  0.135        6.6524        6.4897
  0.155        6.6769        6.4979
  0.174        6.7014        6.5053
  0.193        6.7252        6.5138
  0.213        6.7467        6.5230
  0.232        6.8141        6.5416
  0.251        6.8576        6.5575
  0.271        6.8335        6.5729
  0.290        6.8051        6.5829
  0.309        6.7371        6.5790
  0.329        6.6922        6.5565
  0.348        6.6268        6.4765
  0.367        6.6081        6.4098
  0.367        6.6081        6.4098
  0.379        6.6089        6.4347
  0.390        6.6130        6.4789
  0.401        6.6575        6.5278
  0.412        6.7051        6.5788
  0.423        6.7445        6.6307
  0.434        6.7332        6.6313
  0.446        6.7226        6.6349
  0.457        6.7645        6.5397
  0.468        6.8189        6.4456
  0.479        6.8728        6.4836
  0.490        6.9122        6.5332
  0.501        6.8800        6.5740
  0.513        6.8563        6.5702
  0.524        6.8348        6.5725
  0.535        6.8514        6.5663
  0.546        6.8537        6.5495
  0.557        6.8023        6.5131
  0.568        6.7785        6.5020
  0.579        6.7802        6.5042
  0.579        6.7802        6.5042
  0.602        6.8050        6.5202
  0.624        6.8343        6.5398
  0.646        6.8519        6.5494
  0.669        6.8684        6.5440
  0.691        6.8040        6.5112
  0.713        6.7183        6.4681
  0.736        6.7031        6.4764
  0.758        6.6773        6.4375
  0.780        6.6776        6.4157
  0.803        6.6754        6.4310
  0.825        6.6340        6.4347
  0.847        6.5965        6.3806
  0.870        6.5641        6.3749
  0.892        6.5287        6.3776
  0.914        6.5082        6.3288
  0.937        6.4876        6.3708
  0.959        6.4748        6.3774
  0.981        6.4767        6.3543
  1.004        6.4568        6.3935
#Band-index  116
  1.004        6.4734        6.4036
  0.981        6.4769        6.4481
  0.959        6.4842        6.4710
  0.937        6.4960        6.4241
  0.914        6.5121        6.4429
  0.892        6.5401        6.4501
  0.870        6.6298        6.4868
  0.847        6.6275        6.5052
  0.825        6.6363        6.5041
  0.803        6.6759        6.5290
  0.780        6.7215        6.4498
  0.758        6.7104        6.4553
  0.736        6.7128        6.5068
  0.713        6.7509        6.5412
  0.691        6.8275        6.5687
  0.669        6.8745        6.5929
  0.646        6.8548        6.5804
  0.624        6.9124        6.6164
  0.602        6.8439        6.5311
  0.579        6.7803        6.5043
  0.579        6.7803        6.5043
  0.568        6.7975        6.5144
  0.557        6.8237        6.5308
  0.546        6.8550        6.5626
  0.535        6.8869        6.6376
  0.524        6.9183        6.6152
  0.513        6.9331        6.6069
  0.501        6.9065        6.5799
  0.490        6.9213        6.6124
  0.479        6.8817        6.6465
  0.468        6.8285        6.6650
  0.457        6.7993        6.6573
  0.446        6.8077        6.6437
  0.434        6.7791        6.6725
  0.423        6.7561        6.6428
  0.412        6.7055        6.6269
  0.401        6.6614        6.6117
  0.390        6.6370        6.6010
  0.379        6.6276        6.5947
  0.367        6.6248        6.5927
  0.367        6.6248        6.5932
  0.348        6.6473        6.5885
  0.329        6.7078        6.5693
  0.309        6.8008        6.6214
  0.290        6.8162        6.5999
  0.271        6.8790        6.6344
  0.251        6.8809        6.5733
  0.232        6.8444        6.5989
  0.213        6.8634        6.6663
  0.193        6.8833        6.7350
  0.174        6.8419        6.7332
  0.155        6.7647        6.6351
  0.135        6.6956        6.5284
  0.116        6.6375        6.4834
  0.097        6.5923        6.4775
  0.077        6.5517        6.4669
  0.058        6.5188        6.4694
  0.039        6.4921        6.4652
  0.019        6.4772        6.4400
  0.000        6.4734        6.4036
#Band-index  117
  0.000        6.4766        6.4041
  0.019        6.4918        6.4417
  0.039        6.5265        6.4750
  0.058        6.5956        6.5023
  0.077        6.6639        6.4725
  0.097        6.6304        6.5238
  0.116        6.6439        6.5857
  0.135        6.7017        6.6507
  0.155        6.7710        6.7183
  0.174        6.8486        6.7874
  0.193        6.9262        6.8293
  0.213        7.0042        6.7966
  0.232        6.9548        6.6788
  0.251        6.9330        6.5999
  0.271        6.9045        6.6360
  0.290        6.8860        6.7084
  0.309        6.8595        6.6600
  0.329        6.7632        6.6244
  0.348        6.7238        6.6650
  0.367        6.7198        6.6809
  0.367        6.7198        6.6809
  0.379        6.7222        6.6807
  0.390        6.7293        6.6799
  0.401        6.7419        6.6772
  0.412        6.7621        6.6687
  0.423        6.7948        6.6521
  0.434        6.8066        6.6825
  0.446        6.8407        6.6954
  0.457        6.8399        6.7077
  0.468        6.8762        6.6808
  0.479        6.9166        6.6473
  0.490        6.9243        6.6154
  0.501        6.9731        6.5925
  0.513        6.9708        6.6118
  0.524        6.9980        6.6608
  0.535        6.9227        6.6407
  0.546        6.9011        6.6786
  0.557        6.9492        6.7124
  0.568        6.9866        6.7322
  0.579        7.0000        6.7377
  0.579        7.0000        6.7376
  0.602        6.9719        6.7224
  0.624        6.9821        6.6220
  0.646        6.9588        6.6343
  0.669        6.9192        6.6742
  0.691        6.8828        6.6950
  0.713        6.7670        6.6255
  0.736        6.7170        6.5438
  0.758        6.7723        6.5917
  0.780        6.7229        6.5729
  0.803        6.7025        6.6002
  0.825        6.7321        6.6050
  0.847        6.7234        6.5676
  0.870        6.6832        6.5065
  0.892        6.6133        6.4640
  0.914        6.5732        6.4957
  0.937        6.5463        6.4847
  0.959        6.5063        6.4795
  0.981        6.4827        6.4564
  1.004        6.4766        6.4041
#Band-index  118
  1.004        6.4770        6.4091
  0.981        6.5252        6.4599
  0.959        6.6043        6.4826
  0.937        6.6485        6.4961
  0.914        6.6032        6.5131
  0.892        6.6743        6.5310
  0.870        6.7326        6.5584
  0.847        6.7613        6.5906
  0.825        6.8107        6.6279
  0.803        6.8340        6.6707
  0.780        6.8422        6.7171
  0.758        6.7745        6.7021
  0.736        6.8268        6.6542
  0.713        6.8792        6.6464
  0.691        6.8876        6.7506
  0.669        6.9300        6.6935
  0.646        6.9889        6.6716
  0.624        6.9976        6.7206
  0.602        7.0505        6.7737
  0.579        7.1053        6.8614
  0.579        7.1053        6.8614
  0.568        7.0868        6.8407
  0.557        7.0807        6.8138
  0.546        7.0707        6.7680
  0.535        7.0413        6.7200
  0.524        6.9985        6.7291
  0.513        7.0205        6.6952
  0.501        6.9837        6.6747
  0.490        6.9476        6.6718
  0.479        6.9419        6.6716
  0.468        6.9420        6.6842
  0.457        6.9154        6.7135
  0.446        6.8914        6.7325
  0.434        6.8431        6.7230
  0.423        6.8330        6.7267
  0.412        6.9267        6.7127
  0.401        7.0002        6.7006
  0.390        7.0019        6.6916
  0.379        7.0025        6.6861
  0.367        7.0027        6.6844
  0.367        7.0027        6.6852
  0.348        6.9910        6.6737
  0.329        6.9550        6.6611
  0.309        6.8886        6.7001
  0.290        6.9095        6.7191
  0.271        6.9377        6.6689
  0.251        6.9726        6.6893
  0.232        7.0846        6.7533
  0.213        7.0178        6.8503
  0.193        6.9338        6.8564
  0.174        6.9039        6.8134
  0.155        6.9064        6.7514
  0.135        6.7975        6.6817
  0.116        6.6850        6.6216
  0.097        6.6638        6.5702
  0.077        6.6924        6.5284
  0.058        6.6287        6.5028
  0.039        6.5576        6.4857
  0.019        6.4968        6.4558
  0.000        6.4768        6.4090
#Band-index  119
  0.000        6.5247        6.4703
  0.019        6.5437        6.4739
  0.039        6.5865        6.5191
  0.058        6.6395        6.5109
  0.077        6.7024        6.5385
  0.097        6.7453        6.5815
  0.116        6.8137        6.6336
  0.135        6.8787        6.6934
  0.155        6.9266        6.7629
  0.174        6.9965        6.8331
  0.193        7.0490        6.8809
  0.213        7.0276        6.8568
  0.232        7.1011        6.8402
  0.251        6.9983        6.7780
  0.271        6.9476        6.7218
  0.290        6.9640        6.7828
  0.309        6.9672        6.7618
  0.329        7.0541        6.7513
  0.348        7.1734        6.7779
  0.367        7.2008        6.8662
  0.367        7.2008        6.8655
  0.379        7.1968        6.8642
  0.390        7.1146        6.8603
  0.401        7.0210        6.8527
  0.412        6.9949        6.8120
  0.423        6.9784        6.7803
  0.434        6.9371        6.7513
  0.446        6.8964        6.7399
  0.457        6.9522        6.7430
  0.468        7.0005        6.7566
  0.479        6.9682        6.7829
  0.490        6.9688        6.8038
  0.501        7.0137        6.8058
  0.513        7.0487        6.8010
  0.524        7.0684        6.7381
  0.535        7.1039        6.7860
  0.546        7.1345        6.8026
  0.557        7.1440        6.8167
  0.568        7.1291        6.8506
  0.579        7.1054        6.8616
  0.579        7.1054        6.8616
  0.602        7.1566        6.8237
  0.624        7.0970        6.7744
  0.646        7.0109        6.7674
  0.669        6.9734        6.7600
  0.691        6.9349        6.7532
  0.713        6.8836        6.7285
  0.736        6.8288        6.7194
  0.758        6.8664        6.7642
  0.780        6.8937        6.7224
  0.803        7.0074        6.6771
  0.825        6.9250        6.6322
  0.847        6.8636        6.5967
  0.870        6.7411        6.5628
  0.892        6.7148        6.5354
  0.914        6.6930        6.5258
  0.937        6.7239        6.5425
  0.959        6.6669        6.5043
  0.981        6.5503        6.4747
  1.004        6.5247        6.4704
#Band-index  120
  1.004        6.5248        6.4771
  0.981        6.5943        6.4840
  0.959        6.7311        6.5336
  0.937        6.7943        6.5457
  0.914        6.8371        6.6011
  0.892        6.7625        6.6647
  0.870        6.7646        6.6104
  0.847        6.8645        6.6276
  0.825        6.9844        6.7554
  0.803        7.0527        6.7142
  0.780        7.0317        6.7708
  0.758        6.9001        6.7674
  0.736        6.9166        6.8194
  0.713        6.9138        6.8169
  0.691        6.9414        6.7916
  0.669        6.9783        6.7818
  0.646        7.0939        6.7964
  0.624        7.1440        6.8498
  0.602        7.2021        6.9084
  0.579        7.2639        6.9340
  0.579        7.2639        6.9340
  0.568        7.2350        6.9280
  0.557        7.1825        6.8903
  0.546        7.1389        6.8432
  0.535        7.1096        6.8027
  0.524        7.0813        6.7985
  0.513        7.0722        6.8125
  0.501        7.0212        6.8805
  0.490        7.0313        6.8587
  0.479        7.0456        6.8502
  0.468        7.0233        6.8167
  0.457        7.0241        6.7785
  0.446        7.0284        6.7683
  0.434        7.0394        6.7763
  0.423        7.0681        6.8214
  0.412        7.1192        6.8400
  0.401        7.1765        6.8602
  0.390        7.2042        6.8904
  0.379        7.2144        6.8951
  0.367        7.2875        6.8964
  0.367        7.2875        6.8969
  0.348        7.2319        6.9361
  0.329        7.1929        6.8765
  0.309        7.0659        6.8045
  0.290        7.0029        6.7956
  0.271        7.0085        6.8170
  0.251        7.0459        6.8248
  0.232        7.1201        6.9069
  0.213        7.0994        6.9095
  0.193        7.0625        6.9004
  0.174        7.0126        6.8384
  0.155        6.9437        6.7725
  0.135        6.8919        6.7017
  0.116        6.8242        6.6411
  0.097        6.7604        6.5882
  0.077        6.7040        6.5445
  0.058        6.7402        6.5533
  0.039        6.6966        6.5290
  0.019        6.5762        6.4855
  0.000        6.5248        6.4771
#Band-index  121
  0.000        6.5493        6.4773
  0.019        6.6172        6.4903
  0.039        6.7226        6.5382
  0.058        6.8006        6.5879
  0.077        6.7758        6.6613
  0.097        6.7781        6.7334
  0.116        6.8443        6.8022
  0.135        6.9089        6.8666
  0.155        6.9619        6.8748
  0.174        7.0256        6.8509
  0.193        7.0803        6.9290
  0.213        7.1316        6.9213
  0.232        7.1283        6.9697
  0.251        7.1409        6.9581
  0.271        7.0324        6.8773
  0.290        7.0324        6.8279
  0.309        7.1137        6.8915
  0.329        7.1957        6.9864
  0.348        7.2587        7.0070
  0.367        7.2999        6.9613
  0.367        7.3017        6.9613
  0.379        7.2708        6.9469
  0.390        7.2296        6.9102
  0.401        7.2054        6.8822
  0.412        7.2049        6.8643
  0.423        7.1872        6.8309
  0.434        7.1466        6.8044
  0.446        7.1022        6.7969
  0.457        7.0580        6.8299
  0.468        7.0303        6.8586
  0.479        7.0716        6.8604
  0.490        7.1036        6.8812
  0.501        7.1207        6.8960
  0.513        7.0864        6.9163
  0.524        7.1385        6.9548
  0.535        7.1944        6.9622
  0.546        7.2415        6.9563
  0.557        7.2674        6.9417
  0.568        7.2735        6.9281
  0.579        7.2877        6.9341
  0.579        7.2876        6.9341
  0.602        7.2334        6.9828
  0.624        7.1585        6.8782
  0.646        7.1025        6.8389
  0.669        7.0325        6.8483
  0.691        7.0108        6.8154
  0.713        7.0203        6.8646
  0.736        7.0115        6.8283
  0.758        7.0435        6.7852
  0.780        7.0708        6.8325
  0.803        7.0587        6.8521
  0.825        6.9952        6.7633
  0.847        6.8990        6.8642
  0.870        6.9417        6.7629
  0.892        6.9354        6.6896
  0.914        6.8634        6.6257
  0.937        6.8248        6.5893
  0.959        6.7333        6.5523
  0.981        6.6301        6.5123
  1.004        6.5493        6.4772
#Band-index  122
  1.004        6.7225        6.4888
  0.981        6.7288        6.5751
  0.959        6.7685        6.6329
  0.937        6.8336        6.6569
  0.914        6.9310        6.7586
  0.892        6.9998        6.7228
  0.870        6.9912        6.8229
  0.847        7.0174        6.8790
  0.825        7.0352        6.9361
  0.803        7.0759        6.8881
  0.780        7.0934        6.9149
  0.758        7.0924        6.9191
  0.736        7.1144        6.8658
  0.713        7.0593        6.8740
  0.691        7.0473        6.8278
  0.669        7.0529        6.9255
  0.646        7.1162        6.9707
  0.624        7.1967        7.0520
  0.602        7.2653        7.0187
  0.579        7.2878        6.9790
  0.579        7.2882        6.9790
  0.568        7.2878        6.9978
  0.557        7.2685        7.0226
  0.546        7.2538        7.0305
  0.535        7.2159        6.9954
  0.524        7.1728        6.9557
  0.513        7.1405        6.9363
  0.501        7.1626        6.9142
  0.490        7.1300        6.9597
  0.479        7.0902        6.9178
  0.468        7.1070        6.8717
  0.457        7.1357        6.8310
  0.446        7.1705        6.8048
  0.434        7.2110        6.8051
  0.423        7.2259        6.8376
  0.412        7.2495        6.9235
  0.401        7.2883        7.0038
  0.390        7.3167        7.0041
  0.379        7.3257        7.0034
  0.367        7.3274        7.0032
  0.367        7.3274        7.0032
  0.348        7.2962        7.0099
  0.329        7.2485        7.0225
  0.309        7.1882        6.9415
  0.290        7.0961        6.8458
  0.271        7.1202        6.9232
  0.251        7.1771        6.9916
  0.232        7.1497        6.9746
  0.213        7.1700        7.0148
  0.193        7.0958        6.9356
  0.174        7.0393        6.9018
  0.155        6.9724        6.9157
  0.135        6.9104        6.8942
  0.116        6.8570        6.8312
  0.097        6.8114        6.7649
  0.077        6.7903        6.6969
  0.058        6.8135        6.6206
  0.039        6.7521        6.5732
  0.019        6.7272        6.5623
  0.000        6.7225        6.4888
#Band-index  123
  0.000        7.0726        6.7494
  0.019        7.0277        6.7023
  0.039        6.9300        6.6735
  0.058        6.8974        6.6386
  0.077        6.8914        6.7167
  0.097        6.9455        6.8114
  0.116        6.9564        6.8882
  0.135        6.9487        6.9175
  0.155        6.9846        6.9328
  0.174        7.0729        6.9855
  0.193        7.1146        6.9443
  0.213        7.1879        7.0202
  0.232        7.1688        7.0842
  0.251        7.1866        7.0944
  0.271        7.2138        7.1133
  0.290        7.2423        7.1010
  0.309        7.2684        7.0710
  0.329        7.2796        7.0934
  0.348        7.3319        7.0950
  0.367        7.3422        7.1555
