     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
   -19.52875     0.00020     0.98991     0.98892     0.98988     0.00000     0.00000     0.00000     0.00000     0.00000     2.96892
   -19.40375     0.00022     0.98991     0.98899     0.98989     0.00000     0.00000     0.00000     0.00000     0.00000     2.96901
   -19.27975     0.00024     0.98992     0.98906     0.98989     0.00000     0.00000     0.00000     0.00000     0.00000     2.96911
   -19.15475     0.00027     0.98992     0.98912     0.98990     0.00000     0.00000     0.00000     0.00000     0.00000     2.96920
   -19.02975     0.00028     0.98992     0.98918     0.98990     0.00000     0.00000     0.00000     0.00000     0.00000     2.96929
   -18.90475     0.00030     0.98993     0.98923     0.98990     0.00000     0.00000     0.00000     0.00000     0.00000     2.96937
   -18.77975     0.00032     0.98993     0.98929     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96945
   -18.65475     0.00034     0.98994     0.98933     0.98991     0.00000     0.00000     0.00000     0.00000     0.00000     2.96953
   -18.52975     0.00036     0.98995     0.98938     0.98992     0.00000     0.00000     0.00000     0.00000     0.00000     2.96960
   -18.40475     0.00037     0.98995     0.98942     0.98993     0.00000     0.00000     0.00000     0.00000     0.00000     2.96967
   -18.28075     0.00039     0.98996     0.98947     0.98993     0.00000     0.00000     0.00000     0.00000     0.00000     2.96974
   -18.15575     0.00040     0.98996     0.98951     0.98994     0.00000     0.00000     0.00000     0.00000     0.00000     2.96981
   -18.03075     0.00042     0.98997     0.98955     0.98994     0.00000     0.00000     0.00000     0.00000     0.00000     2.96987
   -17.90575     0.00043     0.98997     0.98958     0.98995     0.00000     0.00000     0.00000     0.00000     0.00000     2.96994
   -17.78075     0.00045     0.98998     0.98962     0.98995     0.00000     0.00000     0.00000     0.00000     0.00000     2.97000
   -17.65575     0.00046     0.98999     0.98965     0.98996     0.00000     0.00000     0.00000     0.00000     0.00000     2.97006
   -17.53075     0.00047     0.98999     0.98968     0.98997     0.00000     0.00000     0.00000     0.00000     0.00000     2.97012
   -17.40675     0.00049     0.99000     0.98971     0.98997     0.00000     0.00000     0.00000     0.00000     0.00000     2.97017
   -17.28175     0.00050     0.99001     0.98974     0.98998     0.00000     0.00000     0.00000     0.00000     0.00000     2.97022
   -17.15675     0.00051     0.99001     0.98977     0.98999     0.00000     0.00000     0.00000     0.00000     0.00000     2.97028
   -17.03175     0.00052     0.99002     0.98979     0.98999     0.00000     0.00000     0.00000     0.00000     0.00000     2.97033
   -16.90675     0.00053     0.99002     0.98982     0.99000     0.00000     0.00000     0.00000     0.00000     0.00000     2.97038
   -16.78175     0.00055     0.99003     0.98984     0.99001     0.00000     0.00000     0.00000     0.00000     0.00000     2.97042
   -16.65675     0.00056     0.99004     0.98986     0.99001     0.00000     0.00000     0.00000     0.00000     0.00000     2.97047
   -16.53275     0.00057     0.99004     0.98989     0.99002     0.00000     0.00000     0.00000     0.00000     0.00000     2.97052
   -16.40775     0.00058     0.99005     0.98991     0.99003     0.00000     0.00000     0.00000     0.00000     0.00000     2.97056
   -16.28275     0.00059     0.99006     0.98993     0.99003     0.00000     0.00000     0.00000     0.00000     0.00000     2.97060
   -16.15775     0.00060     0.99006     0.98995     0.99004     0.00000     0.00000     0.00000     0.00000     0.00000     2.97065
   -16.03275     0.00060     0.99007     0.98996     0.99005     0.00000     0.00000     0.00000     0.00000     0.00000     2.97069
   -15.90775     0.00061     0.99008     0.98998     0.99005     0.00000     0.00000     0.00000     0.00000     0.00000     2.97072
   -15.78275     0.00062     0.99009     0.98999     0.99006     0.00000     0.00000     0.00000     0.00000     0.00000     2.97076
   -15.65875     0.00063     0.99009     0.99001     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.97080
   -15.53375     0.00063     0.99010     0.99002     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     2.97083
   -15.40875     0.00064     0.99011     0.99003     0.99008     0.00000     0.00000     0.00000     0.00000     0.00000     2.97087
   -15.28375     0.00065     0.99012     0.99005     0.99009     0.00000     0.00000     0.00000     0.00000     0.00000     2.97090
   -15.15875     0.00065     0.99012     0.99006     0.99010     0.00000     0.00000     0.00000     0.00000     0.00000     2.97094
   -15.03375     0.00066     0.99013     0.99007     0.99011     0.00000     0.00000     0.00000     0.00000     0.00000     2.97097
   -14.90875     0.00066     0.99014     0.99008     0.99012     0.00000     0.00000     0.00000     0.00000     0.00000     2.97100
   -14.78475     0.00067     0.99015     0.99008     0.99013     0.00000     0.00000     0.00000     0.00000     0.00000     2.97103
   -14.65975     0.00067     0.99016     0.99009     0.99013     0.00000     0.00000     0.00000     0.00000     0.00000     2.97105
   -14.53475     0.00067     0.99016     0.99009     0.99014     0.00000     0.00000     0.00000     0.00000     0.00000     2.97106
   -14.40975     0.00067     0.99017     0.99009     0.99014     0.00000     0.00000     0.00000     0.00000     0.00000     2.97108
   -14.28475     0.00068     0.99017     0.99010     0.99015     0.00000     0.00000     0.00000     0.00000     0.00000     2.97109
   -14.15975     0.00068     0.99017     0.99010     0.99015     0.00000     0.00000     0.00000     0.00000     0.00000     2.97110
   -14.03475     0.00068     0.99018     0.99010     0.99015     0.00000     0.00000     0.00000     0.00000     0.00000     2.97111
   -13.90975     0.00068     0.99018     0.99011     0.99015     0.00000     0.00000     0.00000     0.00000     0.00000     2.97112
   -13.78575     0.00069     0.99018     0.99012     0.99016     0.00000     0.00000     0.00000     0.00000     0.00000     2.97115
   -13.66075     0.00070     0.99018     0.99014     0.99016     0.00000     0.00000     0.00000     0.00000     0.00000     2.97118
   -13.53575     0.00071     0.99019     0.99015     0.99016     0.00000     0.00000     0.00000     0.00000     0.00000     2.97121
   -13.41075     0.00072     0.99019     0.99017     0.99016     0.00000     0.00000     0.00000     0.00000     0.00000     2.97124
   -13.28575     0.00073     0.99019     0.99019     0.99016     0.00000     0.00000     0.00000     0.00000     0.00000     2.97127
   -13.16075     0.00074     0.99019     0.99020     0.99017     0.00000     0.00000     0.00000     0.00000     0.00000     2.97131
   -13.03575     0.00075     0.99020     0.99022     0.99017     0.00000     0.00000     0.00000     0.00000     0.00000     2.97134
   -12.91175     0.00076     0.99020     0.99023     0.99018     0.00000     0.00000     0.00000     0.00000     0.00000     2.97137
   -12.78675     0.00077     0.99021     0.99025     0.99018     0.00000     0.00000     0.00000     0.00000     0.00000     2.97140
   -12.66175     0.00078     0.99021     0.99026     0.99018     0.00000     0.00000     0.00000     0.00000     0.00000     2.97143
   -12.53675     0.00078     0.99021     0.99027     0.99019     0.00000     0.00000     0.00000     0.00000     0.00000     2.97145
   -12.41175     0.00079     0.99022     0.99027     0.99019     0.00000     0.00000     0.00000     0.00000     0.00000     2.97147
   -12.28675     0.00079     0.99022     0.99028     0.99019     0.00000     0.00000     0.00000     0.00000     0.00000     2.97148
   -12.16175     0.00079     0.99022     0.99029     0.99020     0.00000     0.00000     0.00000     0.00000     0.00000     2.97150
