     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz         dx2       tot  
    -9.62693     0.00023     0.98999     0.98911     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.96940
    -9.50793     0.00024     0.98999     0.98911     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.96940
    -9.38893     0.00024     0.98999     0.98911     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.96940
    -9.26993     0.00024     0.98999     0.98911     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.96941
    -9.15093     0.00024     0.98999     0.98911     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.96941
    -9.03193     0.00024     0.98999     0.98912     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.96941
    -8.91293     0.00024     0.98999     0.98912     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.96941
    -8.79393     0.00024     0.98999     0.98912     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.96941
    -8.67493     0.00024     0.98999     0.98912     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.96941
    -8.55493     0.00024     0.98999     0.98912     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.96942
    -8.43593     0.00026     0.98999     0.98913     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.96945
    -8.31693     0.00042     0.98999     0.98929     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.96976
    -8.19793     0.00111     0.98999     0.98995     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.97112
    -8.07893     0.00221     0.98999     0.99099     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.97326
    -7.95993     0.00288     0.98999     0.99163     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.97456
    -7.84093     0.00342     0.98999     0.99212     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.97560
    -7.72193     0.00458     0.98999     0.99317     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.97780
    -7.60293     0.00554     0.98999     0.99403     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.97963
    -7.48393     0.00600     0.98999     0.99444     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98049
    -7.36493     0.00644     0.98999     0.99482     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98132
    -7.24493     0.00681     0.98999     0.99514     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98201
    -7.12593     0.00708     0.98999     0.99537     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98251
    -7.00693     0.00725     0.98999     0.99551     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98282
    -6.88793     0.00736     0.98999     0.99560     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98302
    -6.76893     0.00745     0.98999     0.99567     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98317
    -6.64993     0.00752     0.98999     0.99572     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98330
    -6.53093     0.00758     0.98999     0.99577     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98341
    -6.41193     0.00763     0.98999     0.99581     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98349
    -6.29293     0.00767     0.98999     0.99584     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98357
    -6.17393     0.00771     0.98999     0.99587     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98363
    -6.05493     0.00774     0.98999     0.99589     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98369
    -5.93493     0.00777     0.98999     0.99591     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98374
    -5.81593     0.00779     0.98999     0.99593     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98378
    -5.69693     0.00781     0.99000     0.99594     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98382
    -5.57793     0.00783     0.99000     0.99596     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98386
    -5.45893     0.00785     0.99001     0.99597     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98390
    -5.33993     0.00786     0.99007     0.99597     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98397
    -5.22093     0.00787     0.99024     0.99598     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98416
    -5.10193     0.00789     0.99047     0.99599     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98442
    -4.98293     0.00790     0.99058     0.99600     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98455
    -4.86393     0.00791     0.99061     0.99601     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98459
    -4.74493     0.00792     0.99061     0.99601     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98461
    -4.62493     0.00793     0.99062     0.99602     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98463
    -4.50593     0.00793     0.99062     0.99602     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98465
    -4.38693     0.00794     0.99063     0.99602     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98466
    -4.26793     0.00795     0.99063     0.99603     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98468
    -4.14893     0.00795     0.99063     0.99603     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98469
    -4.02993     0.00796     0.99063     0.99604     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98470
    -3.91093     0.00797     0.99063     0.99604     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98471
    -3.79193     0.00797     0.99063     0.99604     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98472
    -3.67293     0.00798     0.99063     0.99604     0.99007     0.00000     0.00000     0.00000     0.00000     0.00000     2.98473
